CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
chaoyang,1,1,59,low,0,0,5.678,116.5127117,39.97937745,卡布其诺,酒仙桥
fengtai,3,1,124.11,high,1,0,5.6402,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,2,1,65.91,high,1,0,5.462,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,2,1,108.41,high,1,0,4.5199,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,3,1,124.13,low,1,0,4.5114,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,3,2,152,high,1,0,3.9474,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,3,2,153.13,high,1,0,3.9183,116.3790424,39.87081261,开阳里八区,北京南站
fengtai,2,1,58.5,middle,0,0,4.9231,116.3791195,39.86948038,开阳里东巷24号院,北京南站
fengtai,2,1,60.5,low,0,0,4.3802,116.3791195,39.86948038,开阳里东巷24号院,北京南站
fengtai,2,1,60.5,middle,0,0,4.2976,116.3791195,39.86948038,开阳里东巷24号院,北京南站
fengtai,2,1,71.97,low,1,0,6.0442,116.3729707,39.87201155,开阳里二区,北京南站
fengtai,2,1,52,high,1,0,5,116.3729707,39.87201155,开阳里二区,北京南站
fengtai,2,1,67.5,middle,1,0,4.5926,116.3729707,39.87201155,开阳里二区,北京南站
fengtai,3,3,123.63,high,1,0,4.3275,116.3729707,39.87201155,开阳里二区,北京南站
fengtai,2,1,76.79,middle,1,0,5.2091,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,1,77.32,low,1,0,5.1734,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,1,80.42,low,1,0,4.7874,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,1,87.42,middle,1,0,4.3469,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,3,1,120,high,1,0,4.3334,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,3,2,174,high,1,0,4.3104,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,3,1,119.83,high,1,0,4.1726,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,2,129.8,low,1,0,4.1218,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,1,73.7,low,1,0,4.0435,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,2,122,high,1,0,3.9345,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,2,1,101,high,1,0,3.5644,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,3,2,148.07,middle,1,0,3.3768,116.3756763,39.87010878,开阳里六区,北京南站
fengtai,1,1,61.95,low,1,0,5.3754,116.3792514,39.87223653,开阳里七区,北京南站
fengtai,3,1,98.74,middle,1,0,5.0639,116.3792514,39.87223653,开阳里七区,北京南站
fengtai,2,1,74.9,middle,1,0,4.8065,116.3792514,39.87223653,开阳里七区,北京南站
fengtai,1,1,60.61,low,1,0,4.3723,116.3792514,39.87223653,开阳里七区,北京南站
fengtai,2,1,62.03,middle,1,0,5.8843,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,73,middle,1,0,5.7535,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,3,1,110.68,middle,1,0,5.4211,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,3,1,110.68,low,1,0,5.4211,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,98.23,middle,1,0,5.3956,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,80.5,middle,1,0,5.2174,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,1,1,67.49,low,1,0,5.1119,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,80.5,low,1,0,5.0932,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,88.34,high,1,0,4.6412,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,80.09,high,1,0,4.6199,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,56.4,middle,1,0,4.61,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,91.5,middle,1,0,4.5356,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,80.02,middle,1,0,4.374,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,70,middle,1,0,4.2858,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,1,2,67.82,middle,1,0,4.2024,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,80.09,low,1,0,4.1828,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,3,1,116,low,1,0,3.9225,116.3736263,39.87058332,开阳里三区,北京南站
fengtai,2,1,46,high,1,0,6.7392,116.3759325,39.87353573,开阳里四区,北京南站
fengtai,2,1,52,high,1,0,5.7693,116.3759325,39.87353573,开阳里四区,北京南站
fengtai,2,1,58.35,high,1,0,4.1989,116.3759325,39.87353573,开阳里四区,北京南站
fengtai,3,2,113,high,1,0,4.4248,116.3773931,39.87247253,开阳里五区,北京南站
fengtai,3,1,66.14,basement ,1,0,3.16,116.3744518,39.87411859,开阳里一街,北京南站
fengtai,2,1,60,high,1,0,4.6667,116.3735077,39.87354136,开阳里一区,北京南站
fengtai,1,1,59.8,low,1,0,3.8462,116.3735077,39.87354136,开阳里一区,北京南站
dongcheng,4,2,439,low,1,0,5.9226,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,3,2,252,middle,1,0,5.754,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,3,2,252,high,1,0,5.3572,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,0,76,high,1,0,5.2632,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,0,76,middle,1,0,5.2632,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,3,2,252,low,1,0,5.1588,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,1,78,low,1,0,5.1283,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,0,79,middle,1,0,5.0633,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,1,79,low,1,0,5.0633,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,0,76,low,1,0,5,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,1,77,low,1,0,4.8052,116.4266635,39.92994075,凯德华玺,金宝街
dongcheng,1,0,79.26,middle,1,0,4.7944,116.4266635,39.92994075,凯德华玺,金宝街
chaoyang,4,2,260,high,1,0,7.1154,116.3921655,39.98010466,凯德品元,马甸
xicheng,1,1,50,middle,1,0,9,116.3715819,39.88478236,凯迪尚府,牛街
xicheng,3,2,201,middle,1,0,7.9602,116.3715819,39.88478236,凯迪尚府,牛街
dongcheng,4,2,183.18,middle,1,0,7.3699,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,4,2,179.48,middle,1,0,7.2432,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,4,1,178.01,high,1,0,6.7412,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,4,2,179.48,middle,1,0,6.686,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,2,2,137.39,high,1,0,6.5507,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,3,2,156.2,middle,1,0,5.8259,116.4102549,39.96868293,凯景铭座,安定门
dongcheng,3,2,156.2,high,1,0,5.7619,116.4102549,39.96868293,凯景铭座,安定门
chaoyang,4,2,199,middle,1,1,6.2815,116.4265382,40.00287953,凯旋城,亚运村小营
fengtai,2,1,51.93,high,0,0,3.0811,116.2873408,39.84554618,看丹路10号院,科技园区
fengtai,2,1,54.42,low,1,0,3.8589,116.2901811,39.84557783,看丹路4号院,科技园区
fengtai,2,1,54,middle,1,0,3.6667,116.2901811,39.84557783,看丹路4号院,科技园区
fengtai,2,1,54,middle,1,0,3.6112,116.2901811,39.84557783,看丹路4号院,科技园区
fengtai,1,1,61.5,high,1,0,3.6911,116.2968187,39.84701475,看丹苑,看丹桥
fengtai,2,2,99.15,high,1,0,2.7232,116.2968187,39.84701475,看丹苑,看丹桥
chaoyang,1,0,41.46,low,1,0,5.6682,116.4933809,39.9671933,瞰都国际,酒仙桥
chaoyang,1,0,60.56,low,1,0,5.152,116.4933809,39.9671933,瞰都国际,酒仙桥
chaoyang,4,3,236.75,low,0,0,3.2524,116.6082631,39.89035646,康城别墅一期,双桥
xicheng,3,2,135,high,1,0,10.0741,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,2,1,114,low,1,0,10,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,2,1,100.4,middle,1,0,9.9602,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,2,2,102,low,1,0,9.5099,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,3,2,141.31,low,1,0,9.3837,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,2,1,104.8,middle,1,0,8.6833,116.3745646,39.90149296,康乐里小区,长椿街
xicheng,2,2,123,low,1,0,8.6179,116.3745646,39.90149296,康乐里小区,长椿街
fengtai,2,1,68.2,high,0,0,2.6393,116.4349693,39.79968232,康乐园,旧宫
fengtai,3,1,138,low,0,0,7.2464,116.3401538,39.88015158,康宁居,马连道
fengtai,3,1,126.99,high,0,0,5.3942,116.3401538,39.88015158,康宁居,马连道
fengtai,5,2,267,high,0,0,5.0562,116.3401538,39.88015158,康宁居,马连道
haidian,1,1,49.08,middle,0,1,12.225,116.3022925,39.96857606,康桥水郡,万柳
haidian,2,1,49.08,high,0,1,12.0212,116.3022925,39.96857606,康桥水郡,万柳
haidian,4,2,191.63,high,1,1,10.6977,116.3022925,39.96857606,康桥水郡,万柳
haidian,2,1,98.51,low,0,1,10.1513,116.3022925,39.96857606,康桥水郡,万柳
haidian,4,2,253.78,low,1,1,9.8511,116.3022925,39.96857606,康桥水郡,万柳
haidian,4,2,254,high,1,1,9.8426,116.3022925,39.96857606,康桥水郡,万柳
fengtai,2,1,68,middle,1,0,4.1177,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,67.05,high,1,0,4.1015,116.4171178,39.84832945,康泽园,赵公口
fengtai,1,1,51,high,1,0,3.9216,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,78.39,high,1,0,3.8271,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,69.6,middle,1,0,3.7069,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,67.08,high,1,0,3.6524,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,97,middle,1,0,3.6083,116.4171178,39.84832945,康泽园,赵公口
fengtai,1,1,50,high,1,0,3.6,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,101.79,low,1,0,3.5367,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,93.66,middle,1,0,3.47,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,89.82,high,1,0,3.4514,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,101.79,high,1,0,3.4385,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,116.39,middle,1,0,3.3509,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,86.57,middle,1,0,3.3499,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,2,140.28,low,1,0,3.2792,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,116.58,middle,1,0,3.2596,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,83.04,middle,1,0,3.2515,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,2,141,high,1,0,3.1915,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,116.58,middle,1,0,3.1309,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,118,middle,1,0,3.0339,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,91,low,1,0,3.022,116.4171178,39.84832945,康泽园,赵公口
fengtai,2,1,101.79,high,1,0,2.9473,116.4171178,39.84832945,康泽园,赵公口
fengtai,3,1,140.28,low,1,0,2.7303,116.4171178,39.84832945,康泽园,赵公口
xicheng,2,1,83.95,high,0,0,6.9923,116.4596527,39.92834651,考拉社区,菜户营
xicheng,2,1,91.63,high,0,0,6.7555,116.4596527,39.92834651,考拉社区,菜户营
xicheng,1,0,55.06,high,0,0,5.9935,116.4596527,39.92834651,考拉社区,菜户营
xicheng,1,1,57.44,middle,0,0,5.8322,116.4596527,39.92834651,考拉社区,菜户营
xicheng,1,0,56.72,low,0,0,5.8181,116.4596527,39.92834651,考拉社区,菜户营
haidian,2,1,60.8,middle,1,0,7.4014,116.3672949,39.99718353,科技大学,二里庄
haidian,3,1,79,middle,1,1,8.8608,116.3099111,39.93346063,科委宿舍,定慧寺
haidian,2,1,77.1,high,1,1,8.8198,116.4596527,39.92834651,科熙小区,中关村
shijingshan,2,1,58.05,high,1,0,3.0319,116.4596527,39.92834651,科研楼,苹果园
haidian,2,1,45.2,middle,1,1,12.8319,116.3279645,39.98767015,科育小区,中关村
haidian,3,1,88,middle,1,1,11.9319,116.3279645,39.98767015,科育小区,中关村
haidian,3,1,63,middle,1,1,11.9048,116.3279645,39.98767015,科育小区,中关村
haidian,2,0,67.96,middle,1,1,11.7717,116.3279645,39.98767015,科育小区,中关村
haidian,2,0,61.53,middle,1,1,11.2141,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,64,middle,1,1,10.9375,116.3279645,39.98767015,科育小区,中关村
haidian,2,0,61.84,middle,1,1,10.511,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,66.5,middle,1,1,10.2256,116.3279645,39.98767015,科育小区,中关村
haidian,2,0,61.84,middle,1,1,10.1876,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,54.1,middle,1,1,10.1664,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,65.92,low,1,1,10.1335,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,59.7,high,1,1,10.0503,116.3279645,39.98767015,科育小区,中关村
haidian,2,1,52.5,high,1,1,10.781,116.4596527,39.92834651,科源小区,五道口
haidian,4,1,127,low,1,1,9.0552,116.4596527,39.92834651,科源小区,五道口
haidian,2,1,62.5,low,1,1,11.52,116.3076981,40.05646856,空间物理所小区,中关村
haidian,2,1,62,low,1,1,10.3226,116.3076981,40.05646856,空间物理所小区,中关村
haidian,2,1,62,middle,1,1,10.1613,116.3076981,40.05646856,空间物理所小区,中关村
haidian,3,2,79.29,high,1,1,10.0265,116.3076981,40.05646856,空间物理所小区,中关村
haidian,3,1,83.6,high,1,1,9.2106,116.3076981,40.05646856,空间物理所小区,中关村
haidian,3,1,83,high,1,1,9.0964,116.3076981,40.05646856,空间物理所小区,中关村
xicheng,2,1,63.5,middle,1,1,8.8189,116.346921,39.93307467,扣钟北里,阜成门
xicheng,1,1,48.8,high,1,1,8.7091,116.346921,39.93307467,扣钟北里,阜成门
xicheng,2,1,65.4,low,1,0,8.4098,116.346921,39.93307467,扣钟北里,阜成门
xicheng,2,1,56.8,middle,1,1,8.2747,116.346921,39.93307467,扣钟北里,阜成门
xicheng,3,1,69.9,middle,1,0,7.8684,116.346921,39.93307467,扣钟北里,阜成门
xicheng,2,1,56.8,low,1,0,7.7465,116.346921,39.93307467,扣钟北里,阜成门
xicheng,2,1,65.8,low,1,0,6.9605,116.346921,39.93307467,扣钟北里,阜成门
chaoyang,1,0,41.16,middle,1,0,5.1021,116.4596527,39.92834651,酷特区,石佛营
haidian,1,1,51.6,high,1,0,6.3954,116.3525661,40.05034168,莱圳家园,清河
haidian,3,1,113.17,middle,1,0,6.2738,116.3525661,40.05034168,莱圳家园,清河
haidian,3,2,116,high,1,0,6.2069,116.3525661,40.05034168,莱圳家园,清河
haidian,3,2,113.45,low,1,0,5.9939,116.3525661,40.05034168,莱圳家园,清河
haidian,3,2,115.15,middle,1,0,5.8185,116.3525661,40.05034168,莱圳家园,清河
haidian,1,1,69,high,1,0,5.7972,116.3525661,40.05034168,莱圳家园,清河
haidian,2,1,91.46,high,1,0,5.7731,116.3525661,40.05034168,莱圳家园,清河
haidian,2,1,91.64,high,1,0,5.729,116.3525661,40.05034168,莱圳家园,清河
haidian,2,1,98.43,high,1,0,5.6894,116.3525661,40.05034168,莱圳家园,清河
haidian,2,1,92.15,low,1,0,5.643,116.3525661,40.05034168,莱圳家园,清河
haidian,2,1,83.06,middle,1,0,5.478,116.3525661,40.05034168,莱圳家园,清河
haidian,1,1,68.23,middle,1,0,5.3936,116.3525661,40.05034168,莱圳家园,清河
haidian,2,2,118.43,middle,0,0,6.3329,116.2568389,39.93443017,兰德华庭,田村
haidian,3,2,131.45,middle,0,0,6.2001,116.2568389,39.93443017,兰德华庭,田村
haidian,2,1,93.52,low,0,0,5.9881,116.2568389,39.93443017,兰德华庭,田村
haidian,2,1,66.07,middle,0,0,6.0542,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,64,middle,0,0,5.9375,116.2815538,40.03741803,兰园,马连洼
haidian,1,1,52.25,middle,0,0,5.9331,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,68.09,high,0,0,5.7278,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,80.99,middle,0,0,5.6798,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,64.87,low,0,0,5.3184,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,68.55,high,0,0,5.2955,116.2815538,40.03741803,兰园,马连洼
haidian,3,1,87.24,high,0,0,5.2729,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,82,high,0,0,5.244,116.2815538,40.03741803,兰园,马连洼
haidian,3,2,85.49,high,0,0,5.2404,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,64.87,low,0,0,4.933,116.2815538,40.03741803,兰园,马连洼
haidian,2,1,64.87,middle,0,0,4.7788,116.2815538,40.03741803,兰园,马连洼
chaoyang,2,1,144.86,middle,1,0,6.0749,116.4833379,39.91706833,蓝堡国际公寓,CBD
chaoyang,2,1,140.78,low,1,0,5.9668,116.4833379,39.91706833,蓝堡国际公寓,CBD
chaoyang,3,1,165,middle,1,0,5.4546,116.4833379,39.91706833,蓝堡国际公寓,CBD
dongcheng,3,2,187.42,middle,1,0,6.4028,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,1,0,46.96,high,1,0,6.3885,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,1,0,46.96,middle,1,0,6.3885,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,1,0,55.02,high,1,0,6.3614,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,1,0,55.02,low,1,0,5.8161,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,2,1,134.14,middle,1,0,5.8149,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,3,1,155.37,high,1,0,5.2778,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,2,1,155.37,low,1,0,5.149,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,3,2,177.45,low,1,0,5.0155,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,3,1,212.82,middle,1,0,4.9338,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,3,2,228.33,middle,1,0,4.8176,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,2,1,124.7,middle,1,0,4.8116,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,3,1,215.53,low,1,0,4.6398,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,4,2,217,high,1,0,4.6083,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,4,1,217.63,middle,1,0,4.595,116.4446296,39.93306793,蓝筹名座,朝阳门外
dongcheng,4,2,248,middle,1,0,4.5,116.4446296,39.93306793,蓝筹名座,朝阳门外
chaoyang,2,2,139.77,middle,1,0,5.0011,116.424679,39.99158825,蓝珏苑,惠新西街
dongcheng,3,1,62,high,1,0,8.2259,116.4072942,39.95309816,朗家胡同24号院,安定门
dongcheng,3,1,62,high,1,0,8.0646,116.4072942,39.95309816,朗家胡同24号院,安定门
xicheng,3,2,121.15,middle,1,0,8.667,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,150.5,high,1,0,8.3057,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,150.5,high,1,0,8.2924,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,36.38,low,1,1,8.2463,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,139.66,low,1,0,8.2343,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,152.11,middle,1,0,8.2178,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,57.69,high,1,0,8.147,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,59,low,1,0,8.0509,116.3468614,39.8928851,朗琴园,广安门
xicheng,2,2,110.2,high,1,1,7.9855,116.3468614,39.8928851,朗琴园,广安门
xicheng,2,2,111.06,low,1,0,7.9237,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,52.4,middle,1,0,7.8245,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,409,high,1,0,7.824,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,52.48,low,1,1,7.8125,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,57.69,low,1,1,7.8004,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,59.06,high,1,1,7.7887,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,52.48,middle,1,0,7.7173,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,58.68,low,1,0,7.6688,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,52.4,high,1,0,7.6336,116.3468614,39.8928851,朗琴园,广安门
xicheng,6,2,394.45,high,1,0,7.6056,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,1,57.02,high,1,0,7.5413,116.3468614,39.8928851,朗琴园,广安门
xicheng,4,2,255.33,low,1,0,7.5001,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,58.68,low,1,0,7.4983,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,58.68,low,1,0,7.3279,116.3468614,39.8928851,朗琴园,广安门
xicheng,4,2,193.08,low,1,0,7.2509,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,58.68,middle,1,0,7.2427,116.3468614,39.8928851,朗琴园,广安门
xicheng,1,0,58.68,middle,1,1,7.2427,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,172.81,low,1,0,6.9441,116.3468614,39.8928851,朗琴园,广安门
xicheng,3,2,143.12,middle,1,1,6.6378,116.3468614,39.8928851,朗琴园,广安门
xicheng,4,2,169.58,low,1,0,6.4867,116.3468614,39.8928851,朗琴园,广安门
xicheng,7,3,310,low,1,0,5.9678,116.3468614,39.8928851,朗琴园,广安门
haidian,2,1,60.5,middle,1,0,8.5124,116.3238693,39.93370846,劳动关系学院,甘家口
shijingshan,3,1,38,low,1,0,5.1316,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,46.84,low,1,0,4.6969,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,72,low,1,0,4.3056,116.231071,39.9168313,老山东里,老山
shijingshan,2,2,75.14,high,1,0,4.2588,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50,middle,1,0,4.2,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,73.42,high,1,0,4.1542,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,59.56,middle,1,0,4.1135,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50.25,middle,1,0,4.0797,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,74,high,1,0,4.0541,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,65,middle,1,0,4.0308,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,61.6,middle,1,0,3.9773,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,65,middle,1,0,3.9693,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,59.56,low,1,0,3.9457,116.231071,39.9168313,老山东里,老山
shijingshan,1,1,62.34,high,1,0,3.9301,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,62.34,middle,1,0,3.9301,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50,high,1,0,3.9,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,60.3,low,1,0,3.8972,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,62.99,low,1,0,3.8896,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50.25,middle,1,0,3.8806,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50.25,high,1,0,3.8806,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,61.6,high,1,0,3.8637,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,82.39,low,1,0,3.8597,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,75.14,middle,1,0,3.8595,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,62.34,middle,1,0,3.8499,116.231071,39.9168313,老山东里,老山
shijingshan,2,2,94.78,low,1,0,3.7983,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,75.14,high,1,0,3.793,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,60.3,middle,1,0,3.6982,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,65,high,1,0,3.6154,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,62.34,middle,1,0,3.6093,116.231071,39.9168313,老山东里,老山
shijingshan,2,3,128.56,high,1,0,3.5004,116.231071,39.9168313,老山东里,老山
shijingshan,2,2,94.78,high,1,0,3.3763,116.231071,39.9168313,老山东里,老山
shijingshan,3,1,116,high,1,0,3.2759,116.231071,39.9168313,老山东里,老山
shijingshan,3,2,108.67,high,1,0,3.2208,116.231071,39.9168313,老山东里,老山
shijingshan,3,2,113,high,1,0,3.1859,116.231071,39.9168313,老山东里,老山
shijingshan,2,1,50,middle,1,0,5.2,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,59.1,low,1,0,4.7378,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,50.25,high,1,0,4.3782,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,46.66,low,1,0,4.2864,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,72.82,low,1,0,4.1885,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,69.48,low,1,0,4.1739,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,61.61,low,1,0,4.0578,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,61.6,middle,1,0,4.0098,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,65,low,1,0,4,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,60,low,1,0,3.9167,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,50.68,high,1,0,3.9069,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,65,high,1,0,3.877,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,50.36,high,1,0,3.8722,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,72.35,high,1,0,3.8701,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,62.34,middle,1,0,3.8499,116.2254329,39.91349949,老山西里,老山
shijingshan,3,0,72.81,high,1,0,3.8457,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,50,high,1,0,3.8,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,50.25,high,1,0,3.7811,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,66.05,high,1,0,3.7548,116.2254329,39.91349949,老山西里,老山
shijingshan,2,1,49.76,high,1,0,3.7179,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,62.13,middle,1,0,3.702,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,62.13,high,1,0,3.702,116.2254329,39.91349949,老山西里,老山
shijingshan,3,1,62.34,high,1,0,3.6895,116.2254329,39.91349949,老山西里,老山
